Request,Label
"É como você disse, ninguém vai se intrometer demais.",no_intent
Vamos fazer um filme pra TV... sobre a pobre garota especial que não tem diversão.,no_intent
"Deixe-me ouvir novamente, porém mais devagar.",no_intent
Vá ver seus filhos com sujeira em você!,no_intent
"Faça o que for preciso, mas a prioridade é encontrar o avião.",no_intent
Quero ver um diamante de três quilates.,search_creative_work
às dez horas como estará o tempo nas proximidades em Chipre,get_weather
"Vamos ter que mudar de agente, uma vez que basicamente você colocou na mesa que quer transar com ela.",no_intent
adicionar Chong Nee ao meu Spread The Gospel,add_to_playlist
"Quer ouvir o que tenho para dizer, nos encontraremos em um lugar público, onde eles não possam nos pegar.",no_intent
adicionar melodia a minha playlist de barras suaves,add_to_playlist
É normal perder a noção do tempo na estrada.,get_weather
Jogue a melhor trilha sonora de 1981 de Ric Fierabracci,play_music
tocar a última música do Niney The Observer,play_music
É como me sinto ao ver os lábios de minha Madona.,no_intent
Quer encontrar ao Morris e a mim na casa dos Van Lewen... para bater um papo com Gilbert?,no_intent
Classifique minha redação atual 1 de 6 estrelas,rate_book
É só uma questão de tempo até você ser identificado e preso.,no_intent
É verdade que o meu pai e seus quatro amigos... não tiveram o privilegio de ver crescer seus filhos e seus netos.,no_intent
"Quero ver essas profecias, os cálculos da Fred e tudo mais que tivermos.",no_intent
Eu quero ser Main Deli Steak House perto de Hendley.,book_restaurant
Eu gostaria de adicionar este álbum ao funtime.,add_to_playlist
precisa de uma mesa na Colônia no Sri Lanka no próximo ano,book_restaurant
Eu quero ouvir algumas Perfeições Pop Punk de Deezer,play_music
Recite o horário do filme.,search_screening_event
Vamos cancelar o promo e o disco vai pra geladeira.,no_intent
É bom ver a Chloe mais doce e gentil.,no_intent
Como está o tempo em Wyandotte Antilhas Holandesas,get_weather
"Você pode por favor me encontrar o trabalho, o homem santo?",search_creative_work
O Experimento Maligno recebe zero de 6 pontos,rate_book
Mostre-me Horton e o Kwuggerbug e mais histórias perdidas,search_creative_work
Encontre horários de filmes para a IMAX Corporation.,search_screening_event
Dê a este livro crônico quatro estrelas,rate_book
"É no fim... na explosão, ao mesmo tempo que ela se levanta... e há uma explosão de vida... é que tem uma explosão da melodia.",no_intent
jogar os dias mais felizes de nossas vidas por Tommy Emmanuel,no_intent
Taxa de tempo da ficção científica 4 de 6,rate_book
Você pode me dizer que os atores dos prêmios saga /,search_creative_work
"Vamos encontrar uns amigos, curtir.",no_intent
quais são os horários dos filmes no bairro no cinema,search_screening_event
"É a escolha perfeita pra você, irá transformar essa música em sua e mandá-la pra estratosfera.",no_intent
"Vamos lá, mostre para nós o quão valente você é.",no_intent
reserve uma festa de 4 para um café classificado como melhor,book_restaurant
É o programa de apertar ruídos calculando a rota de vôo do objeto.,no_intent
"Diga-me, - a previsão do tempo para Fort Yargo State Park",get_weather
livro na Tavern on the Green para em 1 minuto em CO,book_restaurant
Vai levar um tempo pra eu procurá-los.,no_intent
Showtimes para filmes de animação na área.,search_screening_event
Precisa encontrar um jeito de elas serem incríveis juntas.,no_intent
"encontrar a teoria do caos corretivo, uma trilha sonora",search_creative_work
Precisa ouvir minha voz o tempo todo.,no_intent
Coloque Lindsey Cardinale na lista de reprodução do mês de história das mulheres da minha Hillary Clinton.,add_to_playlist
Dê às costas para mim e vai jogar tudo fora.,no_intent
Precisa de tempo para preparar e tudo.,no_intent
encontre a fotografia JBoss Enterprise SOA Platform,search_creative_work
Eu gostaria de comer em um bar de ostras com uma piscina,book_restaurant
Deixe-me ver se posso ajudar a diminuir a busca.,no_intent
Classifique a eletricidade renovável e a grade uma das estrelas de 6,rate_book
Faça reservas para mim em uma taverna em Hong Kong,book_restaurant
Encontre o filme Hera Venenosa: A Nova Sedução,search_creative_work
Tocar Dj Drama de 1976,play_music
Vamos colocar uma janela no topo para o piloto poder ver enquanto acopla.,no_intent
Como está o tempo quando você está distante de Greenport?,no_intent
Taxa de homicídio: Um ano nas ruas Killing cinco estrelas,rate_book
Preciso saber onde posso encontrar a mãe de Daniel Faraday.,no_intent
"Existe algo romântico que aconteceu que você poderia compartilhar conosco que nos faria sermos capazes de sentir e, estar naquele tempo "".",no_intent
adicionar john brown à minha acústica de jantar,add_to_playlist
"Quero que mantenha a câmera nela e assim que chegarmos perto o bastante, quero ver Mark.",no_intent
Adicionar fora do ar ao meu playlist mis niños de 30,add_to_playlist
"É melhor que ninguém, ou ela vai acabar se dando mal.",no_intent
Adicione o crabfish à minha playlist chamada The Sleep Machine Rainforest,add_to_playlist
É de algum filme do Tom Cruise.,search_screening_event
É incrível o que se consegue ver enquanto se está sentado.,no_intent
me encontre. Eu sou Mariah ... A esquiva Chanteuse,search_creative_work
Taxa Afecções Iguais um ponto,rate_book
"Qual será o tempo nas ilhas Keeling em agosto terceiro, 2037?",get_weather
"Quero dizer, com a mãe, quando você e o pai desapareceram, ela ficou muito mais tempo em casa.",no_intent
É estranho ver como a vida das pessoas muda.,no_intent
adicionar Irish Heartbeat à minha playlist do Trapeo,add_to_playlist
Será tempestuoso no depósito?,get_weather
"Vá ao campo, pergunte quantas pessoas aquilo aguenta.",no_intent
Onde posso ler o livro The Omega Stone?,search_creative_work
adicione o artista John William Boone à minha vida; tocar playlist rápida,add_to_playlist
Eu estou procurando por programação de filmes para filmes que tocam no bairro.,search_screening_event
Vamos ver que tipo de trilha esse cara nos deixou.,no_intent
Encontre o romance WWE Legends of WrestleMania,search_creative_work
Vamos ver por quanto tempo você ficará assim.,no_intent
Quero conhecer os pontos turísticos.,rate_book
É uma medida de quão forte os jovens animais devem ser se quiserem sobreviver aqui.,no_intent
adicionar novas faixas de metal na minha sintonia,add_to_playlist
Vai saber se sou sequer seu segundo melhor amigo.,no_intent
Mostrar o atraso da hora,search_screening_event
Tocar alguns punk de arte.,play_music
"Por favor, jogue Casino Boogie",play_music
Reproduza uma trilha sonora popular de Joe Pass no Itunes.,play_music
Adicione no entanto muita bebida à minha lista de reprodução chamada black metal atmosférico,add_to_playlist
"É o que quero, chance de mostrar o que posso fazer.",no_intent
É apenas um pequeno programa de rádio para as esposas do exército.,no_intent
Vamos lhe dar um casamento que você nunca vai esquecer.,no_intent
Me mostre a canção Homem Aranha dos Anéis,search_creative_work
adicionar Teddy Boy à minha lista de músicas Irish Folk - Jigs & Reels,add_to_playlist
"É assim que você descobrir para torná-lo no negócio, frios pessoas de clock?",no_intent
É a sua vida e não deixarei que a jogue no lixo.,no_intent
dar uma de durona talvez funcione com os garotinhos mas pode acabar morta.,no_intent
"Vamos continuar, ver quem a segue, tentar que os bandidos façam algo.",no_intent
Encontre o trailer de Bill Cosby apresenta o Cosnarati: estado de emergência,search_creative_work
O filme Goodrich Quality Theatres toca às 00:26?,search_screening_event
Posso comprar alguma coisa para comermos esta noite.,no_intent
É lá que passarei a maior parte do meu tempo daqui em diante.,no_intent
É uma tentativa de ver as coisas como gostaria que fossem,no_intent
Posso ver que você ficou emotiva durante o exame médico.,no_intent
Preciso encontrar onde eu lí sobre esse serviço de engraxar sapatos.,no_intent
Posso ver que passarei o resto da vida pagando as prestações.,no_intent
Você pode adicionar o artista ao novo mix indie.,add_to_playlist
Classifique O Super Robô Tipo Um cinco de 6 estrelas,rate_book
quando posso ver o dinossauro do fundo,search_screening_event
adicionar este álbum à minha lista de reprodução do Throwback Party,add_to_playlist
Vamos jogar mais uns perto da rede.,no_intent
Eu quero ver The Band of Honest Men no cinema mais próximo.,search_screening_event
Quero te dar alguma coisa para se lembrar de mim.,no_intent
Quero que venha comigo ver o Anthros para que possam estudar sua tecnologia e me atualizar.,no_intent
"Vai ficar aqui o tempo que quiser, Sou o vice presidente agora.",no_intent
Tocar música de Deenanath Mangeshkar,play_music
"É assim tão escuro, você não pode ver qualquer coisa de qualquer maneira!",no_intent
"Quero estender a bolha de segurança, pra onde eu puder pôr tropas e onde eu possa dar segurança, é onde serei capaz de ter influência na população.",no_intent
Encontre o show A Espada do Lictor,search_creative_work
Eu preciso de uma reserva para 6 no Cherwell Boathouse.,book_restaurant
Vamos ver que tipo de trilha esse cara nos deixou.,no_intent
"Toque seu nariz com os dedos, e toque em meu dedo alternadamente.",play_music
Encontre a programação para roupas de noite em 1 segundo.,search_screening_event
"Faça ela ir aos bailes, conhecer jovens... abrir-se para o mundo, e encontrar um bom marido... que lhe dê filhos e um lar.",no_intent
Como será o tempo perto da Área de Recreação Nacional de Sawtooth às 2 da tarde?,get_weather
Quero adicionar uma música de Damon Johnson à minha playlist independente de frescura,add_to_playlist
Vamos dar uma pequena volta e papai vai ver aonde estamos... e vamos ficar juntos no hospital.,no_intent
É a mesma reação que quem foi ver o Sr. Wrong teve.,no_intent
Deixe-me obter reservas em um lugar vizinho da Indonésia em agosto do século XIX.,book_restaurant
É por isso por que as mulheres não têm lugar na sociedade.,no_intent
"Vamos adicionar alguns itens a esta lista, vamos?",no_intent
"Olhe para mim, Idgie, quero ver seu rosto.",no_intent
"Por favor, reserve um restaurante brasserie para oito pessoas na Irlanda",book_restaurant
"É uma bela visão daqui, gostaria que vocês estivessem aqui!",no_intent
Eu quero dar o desagrado no Bellona Club 5 pontos,rate_book
dê 3 de 6 estrelas para este ensaio,rate_book
Vamos nos encontrar com os caras da Argentina aqui.,no_intent
Vamos ver se conseguimos saber mais alguma coisa.,no_intent
"Ouça ... não estou pedindo que volte no tempo , ou apague seu passado ..",no_intent
Eu gostaria de tocar o álbum Clarke,search_creative_work
Deixe-me checar minhas conexões porque voltamos no tempo,no_intent
"Quero dizer, ela vai voltar algum dia desse encontro, ou ela simplesmente se mudou?",no_intent
"É uma caixinha marrom que toca ""Hava Nagila"".",play_music
"Vamos nos amarrar, jogar um pouco, umas prostitutas...",no_intent
Vamos pra onde estão jogando as pedras.,no_intent
"Quer me mostrar a casa, oficialmente?",no_intent
Adicione um pouco de Beatmaster V à lista de reprodução This Is Nicky Jam.,add_to_playlist
"É amor, Marilyn jogando",search_screening_event
Quais filmes de animação estão tocando no bairro?,search_screening_event
Eu gostaria de ouvir uma música de Tim Reynolds,play_music
Toca algum concerto do TS Monk.,play_music
Jogue O trailer de The Lousy Dance,search_creative_work
Vamos caminhar até este homem... e ver o que fará... no dia do furacão.,no_intent
Vai mostrar que eu estava no meu estúdio.,no_intent
"Quero ver o dinheiro, quero as carteira no bar em frente a vocês.",no_intent
Quero voltar em 2 meses e ver você de novo.,no_intent
Reserve uma mesa para 10 no Dunbrody Country House Hotel na Sérvia,book_restaurant
"vá lá, não desanime que você vai encontrar alguma coisa.",no_intent
jogar Abhijeet Bhattacharya de 1986,play_music
"É exatamente assim que gosto de ver as mulheres na cozinha, de quatro.",search_creative_work
Você pode pesquisar o Miracle in the Rain?,search_creative_work
Adicione Trina à lista de reprodução do mês da história da mulher de Hillary Clinton.,add_to_playlist
Eu quero reservar um restaurante para cinco pessoas.,book_restaurant
Estará congelando na posição atual?,get_weather
Tocar a música de Justin Broadrick no Slacker.,play_music
"Deixe-me ver se entendi, Wilder contrata você para passear nas reuniões procurando bêbados ricos?",no_intent
"por favor, uma trilha sonora de Jyotsna Radhakrishnan",search_creative_work
reservar um restaurante manadonese para dois,book_restaurant
"Quer dizer, se Edward pode, quão difícil pode ser?",no_intent
Preciso terminar de arrumar a mesa de exposição.,no_intent
Qual é a previsão para o Wildreservaat Ithala no futuro distante será mais frio,get_weather
Quais filmes animados estão tocando nas proximidades agora?,search_screening_event
Vamos tomar um pouco de leite e comer biscoitos?,no_intent
Jogue Punk Essentials no google music,play_music
Eu preciso adicionar uma música por Amanda Stern para o playlist cloud rap.,add_to_playlist
em vinte e três horas e 1 segundo minha filha e eu quero comer em um restaurante,no_intent
Encontre a programação para 102 anos no coração da Europa: Um retrato de Ernst Jünger em um cinema.,search_screening_event
Use a poção que vou preparar para você e não vai mais acontecer.,no_intent
Vai ser um lançamento de férias em grande escala e desta vez... a Tyler vai ser a líder.,no_intent
Vamos ver por quanto tempo consegue manter rostinho bonito.,no_intent
É só duro para ele encontrar uma maneira de deixá-la.,no_intent
reservar um lugar para nove em uma brasserie de alto nível que tenha suíço dentro da mesma área de Nova York,book_restaurant
Eu quero ouvir uma balada de quarenta anos por Luciano,play_music
encontrar um filme chamado Bruce Lee,search_creative_work
É por isso que se precisa de ajuda para encontrar algo assim.,no_intent
Payette National Forest é frio e almoçar a uma curta distância,get_weather
reservar uma delicatessen que seja coberta por 3,book_restaurant
reservar uma melhor taverna para nove,book_restaurant
"É o início do segundo tempo e esse é o Masonboro, estão perdendo... mas estão dando o máximo contra o Ravens.",no_intent
vai precisar de você ir ver o meu blog.,no_intent
Vamos ver quem bebe mais depressa.,no_intent
reservar um lugar para 2 em um restaurante em PW,book_restaurant
Vamos conhecê-la e ver o que acontece.,no_intent
Prevê-se que haja vento aqui em sete segundos?,get_weather
adicionar melodia a minha playlist de funk instrumental,add_to_playlist
"Reserve uma reserva para um desvio de oito para um restaurante em Birch River, MO",book_restaurant
"Por favor, verifique a previsão do tempo perto da hora do jantar aqui.",get_weather
adicione a música do dimitri fampas ao meu foco agora,add_to_playlist
Vamos verificar na pré-escola e ver o que eles têm em comum.,no_intent
Deixe-me encontrar aquela caixa e te entregar.,no_intent
Vamos adicionar intimidação de testemunhas no seu caso.,no_intent
"Quero dizer... tem sido legal essa história de duque o tempo todo, mas... não quero ver a Kate passar por ""Stuart, a continuação"".",no_intent
"Vai dar tudo certo, você vai ver!",no_intent
"Vai ser de 30.000 pessoas no jardim, meu mano.",no_intent
É melhor fazer valer a pena o nosso tempo e fugir com ela então.,no_intent
"é isso agora Maggie vai fazer um chocolate quente ah, vou te ajudar, querida muito bom",no_intent
"É incrível pois me possibilitou... mostras coisas positivas, para o lugar onde cresci e que amo.",no_intent
É como ver um unicórnio e o Pé Grande ao mesmo tempo.,no_intent
Vamos dar uma olhada e um protesto indignado por descuido.,no_intent
Vamos ver o quanto de sua alma foi extraída com sucesso.,no_intent
adicionar melodia a minha lista de reprodução de piquenique no parque,add_to_playlist
Como estará o tempo em Samoa às 18:00,get_weather
"Por favor, adicione a música de raphael rabello ao playlist fantastic workout",add_to_playlist
Jogue a melhor trilha sonora de Nhat Son on Last Fm.,play_music
"Você tem algo como Impossible Is Nothing, de Abderrahmane Abdelli?",no_intent
Toca-me uma música dos anos cinquenta de Chingy,play_music
Eu preciso de uma reserva para quatro este ano em um restaurante,book_restaurant
mostre o gosto,search_creative_work
Satanismo religioso contemporâneo recebe uma classificação de 3.,rate_book
Dê este livro 4 de 6 pontos,rate_book
Precisa ficar focado o tempo todo!,no_intent
"É verdade que se não tiverem acesso fácil ao pornô assassino vão ficar tristes, mas não é nossa responsabilidade dar tudo o que eles quiserem, é?",no_intent
que filmes estão nos horários dos filmes daqui a cinco horas no bairro,search_screening_event
É uma honra para nós ver o novo enviado que Elizabeth enviou aqui.,no_intent
"Avaliar Dixie Lullaby: Uma História de Música, Raça e Novos Começos em um Novo Sul cinco dos 6 pontos",rate_book
O livro The Chymical Wedding só vale 3 pontos.,rate_book
Quão frio está em torno da localização atual agora?,get_weather
Vamos observá-los pelo espelho falso por um tempo para ver como se relacionam com as crianças.,no_intent
É uma das estrelas da permacultura nos climas tropicais.,rate_book
me diga o horário do filme,search_screening_event
Quais são os horários dos filmes no Alamo Drafthouse Cinema?,search_screening_event
Eu gostaria de uma mesa para Jacqueline Wilson e Deanna na David Carpenter House na Uncas FM,book_restaurant
Vai se encontrar com os principais consultores de mídia.,no_intent
Quero vigiar este lugar de lá de cima.,no_intent
Jogue o maior disco de Leroi Moore,play_music
O peeper de música precisa ser adicionado à minha playlist do Impulso Creativo,add_to_playlist
Eu daria Superman: Doomsday & Beyond quatro estrelas e uma melhor classificação de 6,rate_book
Quero reservar um bar vizinho ao nosso apartamento.,book_restaurant
Reserve um restaurante em Almyra em 10 anos,book_restaurant
Vamos ver quem consegue ficar mais tempo sem fazer barulho.,no_intent
Vamos cair fora daqui antes que alguém decida dar a descarga.,no_intent
Onde encontrar seus amigos rebeldes.,no_intent
Onde posso encontrar o programa de TV Earth Defense Force 2025?,search_creative_work
"É a lista dos 10 menos desejados do Sugar Pops, né?",no_intent
Eu gostaria que você adicionasse Owen Biddle à minha lista de músicas do Old School Death Metal.,add_to_playlist
É uma incrível sensação quando descobre a música certa para o seu dia.,no_intent
encontrar a canção Tholireyi Gadichindi,search_creative_work
Qual é a previsão para 1 PM em Minnesota?,get_weather
Você pode me tocar música pop-folk?,play_music
"Vamos voltar para o barco, motor até Chinatown, obter algum jantar de comemoração.",no_intent
Jogar Everybody Wins trailer,play_music
"Vamos mostrar ao nosso convidado, um pouco de hospitalidade.",no_intent
Onde é que estiveste este tempo todo?,no_intent
Quer dizer que eles irão procurar uma nova imagem e uma nova agência.,no_intent
"Vai dar muito trabalho, mas vou providenciar.",no_intent
Vamos ver se você é mesmo um jogador...,no_intent
"Vamos dar um remédio para aliviar a dor e... depois disso, você ficará bem e poderá ir.",no_intent
Reserve uma reserva para um restaurante que serve hambúrguer na Malásia,book_restaurant
Previsão de Guatemala,get_weather
Posso ver que cozinha o tempo todo.,no_intent
adicionar quebra-cabeças como você na minha playlist Reggae,add_to_playlist
Eu acho que esse romance ganha 1 estrela,rate_book
É um livro que lhe diz o que as palavras inglesas significam.,no_intent
É uma foto engraçada porque sei que não é verdade.,no_intent
Encontre um jogo chamado An Aerial Joy Ride.,search_creative_work
Eu quero que você adicione must b 21 a acoustic covers the mash ups.,add_to_playlist
Vamos ver o que a noiva tem a dizer.,no_intent
Vamos ver como foi Casey com Harry Connick Jr.,no_intent
Você pode tocar uma música dos anos quarenta por George Martin?,play_music
Qual é o tempo aqui em 2/7/2021,get_weather
Mostre-me a única fotografia do Strong Survive,search_creative_work
Dê mais tempo para o reverendo terminar de pagar.,no_intent
Vamos ver o Carleton no laboratório.,no_intent
Precisa olhá-los nos olhos e dar a ordem.,no_intent
Você pode me conseguir as Alcachofras Crescentes no filme Mimongo?,search_creative_work
Vamos pôr cartazes e ver se reconhecem os genes dela.,no_intent
Vamos ver os dois juntos... confraternizando com o inimigo.,no_intent
reservar um lugar para vicki e eu em um restaurante em Porto Rico,book_restaurant
Quer ser respeitada e ao mesmo tempo age como prostituta na frente do meu amigo?,no_intent
Adicione esta música a Rock Save The Queen,add_to_playlist
"É a cena de "" Cidadão Kane"" em que ele destrói um quarto... depois que sua esposa vai embora.",no_intent
Avalie o romance atual um,rate_book
"Vamos dizer que concordamos em ajudá-la a voltar e que daremos acesso completo a todos os recursos desta base, quanto tempo levaria?",no_intent
"Posso assegurar, Chefe Marshal, vai achar meu relatório totalmente satisfatório.",no_intent
É rápido assim que devo tocar para voltar para casa.,no_intent
Eu preciso de um restaurante no dia 18 de julho em Rose Bud,book_restaurant
Adicione nenhum preconceito aos anos 90 Indie,add_to_playlist
Reserve uma brasserie popular em Roads End,book_restaurant
Vamos ver se ainda conseguimos salvar o dia.,no_intent
"Quer dizer, todas essas pessoas terem morrido?",no_intent
Eu quero ouvir uma música tema de 1957,play_music
Faça-me o favor de dar uma mensagem ao meu marido.,no_intent
Tocar uma música do Voices & Images,play_music
"Existe alguma imagem nesse quarto, que seja a chave para aprendermos nossa lição?",no_intent
Por favor me diga tempos de filme,search_screening_event
Qual é a hora dos filmes em exibição no Star Theatres?,search_screening_event
me pegar House of Stairs,search_creative_work
Qual horário de filme?,search_screening_event
colocar o artista paulinho da costa na minha lista de reprodução Very Nearly Nashville,add_to_playlist
"Posso imaginar sua reação quando ouvir isto, mas acho que é o único jeito.",no_intent
Encontre horários de filmes para o Bow Tie Cinemas.,search_screening_event
Diga-me se vai ser ventoso em Grizzled Squirrel Wildlife Sanctuary,get_weather
Vamos dar essa porcaria pra fazer ela feliz?,no_intent
Como vai ser o clima às 10:21:20 por ID,get_weather
Procure o romance Atrás de portas fechadas,search_creative_work
"Quero dizer, você deve ver o que dizem sobre Dude, Where's My Car.",no_intent
"É a última entrada e você já bateu pra fora quatro vezes, deixou escapar 6 bolas e eu não sei como é que você não tomou uma cotovelada entre as pernas.",no_intent
"É bonito ver como arriscas andar à porrada, para proteger a honra da Chloe.",no_intent
Adicione Bronislau Kaper à lista de reprodução do disco.,add_to_playlist
Eu quero adicionar indestrutível à minha playlist uma mis niños de 30,add_to_playlist
encontrar um show chamado The Crowd Roars,search_creative_work
dar Jackass Investing um três,rate_book
Precisa me dar um tempo para prepará-la a respeito.,no_intent
Encontre uma trilha sonora chamada Top Gear Australia.,search_creative_work
Vai ver que a arma dele foi usada em todos os assassinatos.,no_intent
Dê quatro estrelas para Windswept House: um romance do Vaticano,rate_book
Vamos nos encontrar na lanchonete enquanto este país vira o México.,no_intent
"Posso não ver o futuro aqui, mas posso fazer ele acontecer.",no_intent
"É a única base existente, onde os franceses fazem os seus treinamentos.",no_intent
"É melhor guardar as energias, porque vai ficar muito tempo assim.",no_intent
"É sério, você precisa de um namorado, e ficará menos tempo na minha cola.",no_intent
adicionar melodia ao punk español,add_to_playlist
Eu quero ouvir as cinco melhores baladas de 2002,play_music
Encontrar Fish Story,search_creative_work
É ótimo ver os bons valores de antigamente nessa... nossa cidade sem valores morais.,no_intent
Eu quero reservar um restaurante vizinho Livonia Av,book_restaurant
reservar um restaurante para sete no Sudão,book_restaurant
show Get It Together no programa de TV,search_creative_work
"Posso estar jogando mal, mas pelo menos jogo limpo.",no_intent
"Abra o Canal Militar, coloque na sala de conferências.",no_intent
posso dar ao livro A Saga dos Sete Sóis um quatro de seis estrelas,rate_book
A que horas Tasher Desh está jogando no cinema mais próximo,search_screening_event
"Por favor, reserve um quarto para acomodar uma pessoa em 11 semanas perto do restaurante Bahamas",book_restaurant
Encontre NOITE DE NASCIMENTO,search_creative_work
Avaliar The Principle of Hope 1 de 6 estrelas,rate_book
É melhor eu ir ver o que aconteceu.,no_intent
Onde posso obter o álbum So Fresh: The Hits of Spring 2011?,search_creative_work
reserve uma padaria para libaneses em 11 de janeiro de 2032,book_restaurant
"É a porra do domingo, e tenho de trabalhar daqui a quatro horas pois os outros estão doentes!",no_intent
Adicionar música ao treino infantil,add_to_playlist
Vamos ver o que ele diz Sheikh.,no_intent
Vamos ver o que está realmente acontecendo.,no_intent
É tão falsa como a guerra que os estúdios de cinema recomeçaram no Vietnam.,no_intent
Vamos ver se encontramos alguém com transmissores.,no_intent
adicione o artista Jamie T à playlist de músicas de inverno de hallie,add_to_playlist
"Vai demorar anos para ficar pronto, mas disseram que se você comprar antes de sair do solo, conseguem um negócio incrível.",no_intent
"Vá buscar o Danny, então encontre Austin e Ford.",search_creative_work
você pode me dar os tempos do filme,no_intent
Dê o álbum atual 2 de 6 pontos.,rate_book
"Vamos nos assegurar que ele não tenha nenhuma pintura, foto ou vídeo... a última coisa que queremos é esse gênio escrevendo um livro sobre seu paciente.",no_intent
"Quer a minha opinião sobre algo, vai conseguir.",no_intent
"É difícil descobri-los, porque as estrelas são grande e ofuscantemente brilhantes.",no_intent
adicione Stephen McNally ao impulso da confiança,add_to_playlist
Vai estar ventando em NM?,get_weather
Você pode colocar essa música na lista de reprodução xplorer do metal,add_to_playlist
Você pode me sentar em um pub na Coréia do Sul que serve leite torrada para o jantar,book_restaurant
É aqui que você pode sentir a ameaça terrível para a França e as pessoas da Grã-Bretanha se os Fascistas não forem esmagados neste momento.,no_intent
"é uma ilusão esperar por um tempo quando a pessoa estará completamente informada de tudo"".",no_intent
Que filmes estão tocando nos cinemas Goodrich Quality?,search_screening_event
Jack o Estripador está tocando em uma hora no cinema mais próximo?,search_screening_event
Posso deixá-lo em algum lugar se você quiser?,no_intent
encontre horários de filmes nas proximidades para filmes de animação,search_screening_event
É importante dizer todas as pessoas em Washington.,no_intent
Taxa Cold Comfort Farm a 3 de um total de 6,rate_book
Quer que eu dê um jeito nessa mulherzinha?,no_intent
Adicione uma faixa à playlist emo forever.,add_to_playlist
"Por favor, me dê a saga Rough and Ready.",search_creative_work
Quero adicionar a trilha de Classical Moments in Movies à minha playlist,add_to_playlist
Que horas o próximo filme toca por aqui,search_screening_event
É a emoção de encontrar o Bispo pessoalmente.,search_creative_work
É o aniversário das minhas 23 horas em trabalho de parto com você .,no_intent
"Vamos agitar, garotas, vocês podem ter uma briga de beijos para ver quem vai comer a fruta da minha cobertura no Restaurante das Panquecas.",no_intent
É como se tivesse algo em minha garganta... o tempo todo.,no_intent
Use o serviço Zvooq para tocar música merengue,play_music
tocar a faixa de música de 1998,play_music
Dê uma nota 4 ao Faber Book of Irish Verse,rate_book
Adicione Ernie Hawkins à playlist Dubstep.,add_to_playlist
Taxa para viver e morrer em LA um quatro de 6.,rate_book
Qual cinema está atualmente mostrando A mais jovem profissão?,search_screening_event
"adicionar elementos na base, no final o fecho vai ser o mesmo mas... ele nao vai ser livremente gerado",no_intent
"Por favor, reserve um restaurante em Village Green, CA.",book_restaurant
"Por favor, encontre-me a série de TV Project Gotham Racing 2.",search_creative_work
onde está o The Adventure of the Yellow Onda Papers jogando,search_screening_event
"Vai jogar todos nós pra fora daqui e então, esse fantasminha seu não vai ter ninguém para assombrar.",no_intent
Haverá depressão em março o vigésimo oitavo em Saint Pierre e Miquelon,get_weather
Quer ouvir mais sobre minha história?,no_intent
É uma convenção de pessoas que se vestem como seus heróis e vilões.,no_intent
Que filmes estão mostrando em National Amusements,search_screening_event
"É uma grande honra para mim estar aqui e adicionar meu feliz aniversário, Sr. Presidente.",add_to_playlist
encontrar um programa de televisão chamado Happy Trails,search_creative_work
"Vai ter música e dança, vocês vão adorar, especialmente você.",no_intent
Meu grupo de sete pessoas quer comer no Yogurt Mountain em Slick hoje à noite.,no_intent
Ela me os tempos do filme,search_screening_event
Me dê os horários do Sign of the Anchor.,rate_book
"Vai continuar na RedBedoom Records, que o John agora vai distribuir mundialmente.",no_intent
É muito tempo... mas vai parecer ainda mais tempo se derem asas à sua imaginação.,no_intent
Avaliar a mudança 0 de 6 pontos,rate_book
livro local em um restaurante altamente cotado no Tajiquistão,book_restaurant
Preciso encontrar um americano em quem possa confiar.,no_intent
Existe uma depressão no tempo no meu ponto atual?,get_weather
Vamos ver o quanto você aguenta.,no_intent
"Onde quer que olhemos, podemos ver a evolução usando os padrões de auto-organização da natureza.",no_intent
Eu quero uma mesa para 2 em um restaurante tarde da noite.,book_restaurant
Tocar uma melodia de 2001,play_music
livro Guenther House para 6 em 24 de outubro de 2035 em Waddy,book_restaurant
Quero ver o que acontece lá em cima com meus próprios olhos.,no_intent
Tocar música biguine.,play_music
Previsão de queda de neve em PA?,get_weather
Vai levar um minuto para a lista do portal atualizar.,no_intent
"É um testemunho contra interesse, Excelência, e vai contra o que ela diz.",no_intent
"Quer dizer, o que se Arthur Ashe's mãe disse que não poderia jogar tênis ... pois é jogo de um homem branco?",no_intent
"Quer saber, esse vai ser meu melhor presente de macho esta semana.",no_intent
Vamos ter tempo pra isso no antigo esconderijo.,no_intent
Em 2/25/2025 será quente em Holstein,get_weather
quero comer em algum lugar ventoso em NM,no_intent
É uma pena encurtar sua visita... mas combinei de encontrar os rapazes no Duke's.,search_creative_work
Classifique o enredo para salvar Sócrates uma estrela,rate_book
É como tentar encontrar o rag um bom em uma pilha enorme de maus.,no_intent
qual é a previsão do tempo para o Parque Nacional Wolin daqui a três segundos,get_weather
Onde os pacientes podem avaliar os seus médicos dando notas... isso proporcionará um melhor tratamento à eles.,no_intent
Dê a saga atual um 4 de 6 pontos.,rate_book
Vamos nos encontrar no castelo das almas perdidas.,no_intent
Tocar música da lista de reprodução Late Night Jazz,play_music
Reserve um restaurante de churrascaria que serve rolinhos primavera para uma pessoa.,book_restaurant
Quando é o diabo com Hitler jogando no Bow Tie Cinemas,search_screening_event
Quero avaliar o livro atual com 4,rate_book
Posso ouvir a nova música de Anna Vissi em Pandora?,play_music
Eu quero reservar o Cheese Board Collective na Polônia em abril de 2030.,book_restaurant
